año,carrera,circuito,piloto,equipo,posicion_parrilla,posicion_final,puntos,estado,tiempo,pais,formato
2025,Saudi Arabian Grand Prix,Jeddah,HAD,Racing Bulls,14.0,10.0,1.0,Finished,0 days 00:01:07.091000,,
2025,Saudi Arabian Grand Prix,Jeddah,ALO,Aston Martin,13.0,11.0,0.0,Finished,0 days 00:01:15.917000,,
2025,Saudi Arabian Grand Prix,Jeddah,LAW,Racing Bulls,12.0,12.0,0.0,Finished,0 days 00:01:18.451000,,
2025,Saudi Arabian Grand Prix,Jeddah,BEA,Haas F1 Team,15.0,13.0,0.0,Finished,0 days 00:01:19.194000,,
2025,Saudi Arabian Grand Prix,Jeddah,OCO,Haas F1 Team,19.0,14.0,0.0,Finished,0 days 00:01:39.723000,,
2025,Saudi Arabian Grand Prix,Jeddah,HUL,Kick Sauber,18.0,15.0,0.0,Lapped,0 days 00:00:04.609000,,
2025,Saudi Arabian Grand Prix,Jeddah,STR,Aston Martin,16.0,16.0,0.0,Lapped,0 days 00:00:05.527000,,
2025,Saudi Arabian Grand Prix,Jeddah,DOO,Alpine,17.0,17.0,0.0,Lapped,0 days 00:00:19.264000,,
2025,Saudi Arabian Grand Prix,Jeddah,BOR,Kick Sauber,20.0,18.0,0.0,Lapped,0 days 00:00:19.306000,,
2025,Saudi Arabian Grand Prix,Jeddah,TSU,Red Bull Racing,8.0,19.0,0.0,Retired,,,
2025,Saudi Arabian Grand Prix,Jeddah,GAS,Alpine,9.0,20.0,0.0,Retired,,,
2025,Emilia Romagna Grand Prix,Imola,VER,Red Bull Racing,2.0,1.0,25.0,Finished,0 days 01:31:33.199000,,
2025,Emilia Romagna Grand Prix,Imola,NOR,McLaren,4.0,2.0,18.0,Finished,0 days 00:00:06.109000,,
2025,Emilia Romagna Grand Prix,Imola,PIA,McLaren,1.0,3.0,15.0,Finished,0 days 00:00:12.956000,,
2025,Emilia Romagna Grand Prix,Imola,HAM,Ferrari,12.0,4.0,12.0,Finished,0 days 00:00:14.356000,,
2025,Emilia Romagna Grand Prix,Imola,ALB,Williams,7.0,5.0,10.0,Finished,0 days 00:00:17.945000,,
2025,Emilia Romagna Grand Prix,Imola,LEC,Ferrari,11.0,6.0,8.0,Finished,0 days 00:00:20.774000,,
2025,Emilia Romagna Grand Prix,Imola,RUS,Mercedes,3.0,7.0,6.0,Finished,0 days 00:00:22.034000,,
2025,Emilia Romagna Grand Prix,Imola,SAI,Williams,6.0,8.0,4.0,Finished,0 days 00:00:22.898000,,
2025,Emilia Romagna Grand Prix,Imola,HAD,Racing Bulls,9.0,9.0,2.0,Finished,0 days 00:00:23.586000,,
2025,Emilia Romagna Grand Prix,Imola,TSU,Red Bull Racing,20.0,10.0,1.0,Finished,0 days 00:00:26.446000,,
2025,Emilia Romagna Grand Prix,Imola,ALO,Aston Martin,5.0,11.0,0.0,Finished,0 days 00:00:27.250000,,
2025,Emilia Romagna Grand Prix,Imola,HUL,Kick Sauber,17.0,12.0,0.0,Finished,0 days 00:00:30.296000,,
2025,Emilia Romagna Grand Prix,Imola,GAS,Alpine,10.0,13.0,0.0,Finished,0 days 00:00:31.424000,,
2025,Emilia Romagna Grand Prix,Imola,LAW,Racing Bulls,15.0,14.0,0.0,Finished,0 days 00:00:32.511000,,
2025,Emilia Romagna Grand Prix,Imola,STR,Aston Martin,8.0,15.0,0.0,Finished,0 days 00:00:32.993000,,
2025,Emilia Romagna Grand Prix,Imola,COL,Alpine,16.0,16.0,0.0,Finished,0 days 00:00:33.411000,,
2025,Emilia Romagna Grand Prix,Imola,BEA,Haas F1 Team,19.0,17.0,0.0,Finished,0 days 00:00:33.808000,,
2025,Emilia Romagna Grand Prix,Imola,BOR,Kick Sauber,14.0,18.0,0.0,Finished,0 days 00:00:38.572000,,
2025,Emilia Romagna Grand Prix,Imola,ANT,Mercedes,13.0,19.0,0.0,Retired,,,
2025,Emilia Romagna Grand Prix,Imola,OCO,Haas F1 Team,18.0,20.0,0.0,Retired,,,
2025,Monaco Grand Prix,Monaco,NOR,McLaren,1.0,1.0,25.0,Finished,0 days 01:40:33.843000,,
2025,Monaco Grand Prix,Monaco,LEC,Ferrari,2.0,2.0,18.0,Finished,0 days 00:00:03.131000,,
2025,Monaco Grand Prix,Monaco,PIA,McLaren,3.0,3.0,15.0,Finished,0 days 00:00:03.658000,,
2025,Monaco Grand Prix,Monaco,VER,Red Bull Racing,4.0,4.0,12.0,Finished,0 days 00:00:20.572000,,
2025,Monaco Grand Prix,Monaco,HAM,Ferrari,7.0,5.0,10.0,Finished,0 days 00:00:51.387000,,
2025,Monaco Grand Prix,Monaco,HAD,Racing Bulls,5.0,6.0,8.0,Lapped,0 days 00:01:05.082000,,
2025,Monaco Grand Prix,Monaco,OCO,Haas F1 Team,8.0,7.0,6.0,Lapped,0 days 00:01:06.029000,,
2025,Monaco Grand Prix,Monaco,LAW,Racing Bulls,9.0,8.0,4.0,Lapped,0 days 00:01:06.746000,,
2025,Monaco Grand Prix,Monaco,ALB,Williams,10.0,9.0,2.0,Lapped,0 days 00:00:11.869000,,
2025,Monaco Grand Prix,Monaco,SAI,Williams,11.0,10.0,1.0,Lapped,0 days 00:00:15.232000,,
2025,Monaco Grand Prix,Monaco,RUS,Mercedes,14.0,11.0,0.0,Lapped,0 days 00:00:33.844000,,
2025,Monaco Grand Prix,Monaco,BEA,Haas F1 Team,20.0,12.0,0.0,Lapped,0 days 00:00:54.693000,,
2025,Monaco Grand Prix,Monaco,COL,Alpine,18.0,13.0,0.0,Lapped,0 days 00:00:57.114000,,
2025,Monaco Grand Prix,Monaco,BOR,Kick Sauber,16.0,14.0,0.0,Lapped,0 days 00:01:08.424000,,
2025,Monaco Grand Prix,Monaco,STR,Aston Martin,19.0,15.0,0.0,Lapped,0 days 00:01:10.395000,,
2025,Monaco Grand Prix,Monaco,HUL,Kick Sauber,13.0,16.0,0.0,Lapped,0 days 00:01:11.544000,,
2025,Monaco Grand Prix,Monaco,TSU,Red Bull Racing,12.0,17.0,0.0,Lapped,0 days 00:01:11.849000,,
2025,Monaco Grand Prix,Monaco,ANT,Mercedes,15.0,18.0,0.0,Lapped,0 days 00:00:08.409000,,
2025,Monaco Grand Prix,Monaco,ALO,Aston Martin,6.0,19.0,0.0,Retired,,,
2025,Monaco Grand Prix,Monaco,GAS,Alpine,17.0,20.0,0.0,Retired,,,
2025,Spanish Grand Prix,Barcelona,PIA,McLaren,1.0,1.0,25.0,Finished,0 days 01:32:57.375000,,
2025,Spanish Grand Prix,Barcelona,NOR,McLaren,2.0,2.0,18.0,Finished,0 days 00:00:02.471000,,
2025,Spanish Grand Prix,Barcelona,LEC,Ferrari,7.0,3.0,15.0,Finished,0 days 00:00:10.455000,,
2025,Spanish Grand Prix,Barcelona,RUS,Mercedes,4.0,4.0,12.0,Finished,0 days 00:00:11.359000,,
2025,Spanish Grand Prix,Barcelona,HUL,Kick Sauber,15.0,5.0,10.0,Finished,0 days 00:00:13.648000,,
2025,Spanish Grand Prix,Barcelona,HAM,Ferrari,5.0,6.0,8.0,Finished,0 days 00:00:15.508000,,
2025,Spanish Grand Prix,Barcelona,HAD,Racing Bulls,9.0,7.0,6.0,Finished,0 days 00:00:16.022000,,
2025,Spanish Grand Prix,Barcelona,GAS,Alpine,8.0,8.0,4.0,Finished,0 days 00:00:17.882000,,
2025,Spanish Grand Prix,Barcelona,ALO,Aston Martin,10.0,9.0,2.0,Finished,0 days 00:00:21.564000,,
2025,Spanish Grand Prix,Barcelona,VER,Red Bull Racing,3.0,10.0,1.0,Finished,0 days 00:00:21.826000,,
2025,Spanish Grand Prix,Barcelona,LAW,Racing Bulls,13.0,11.0,0.0,Finished,0 days 00:00:25.532000,,
2025,Spanish Grand Prix,Barcelona,BOR,Kick Sauber,12.0,12.0,0.0,Finished,0 days 00:00:25.996000,,
2025,Spanish Grand Prix,Barcelona,TSU,Red Bull Racing,19.0,13.0,0.0,Finished,0 days 00:00:28.822000,,
2025,Spanish Grand Prix,Barcelona,SAI,Williams,17.0,14.0,0.0,Finished,0 days 00:00:29.309000,,
2025,Spanish Grand Prix,Barcelona,COL,Alpine,18.0,15.0,0.0,Finished,0 days 00:00:31.381000,,
2025,Spanish Grand Prix,Barcelona,OCO,Haas F1 Team,16.0,16.0,0.0,Finished,0 days 00:00:32.197000,,
2025,Spanish Grand Prix,Barcelona,BEA,Haas F1 Team,14.0,17.0,0.0,Finished,0 days 00:00:37.065000,,
2025,Spanish Grand Prix,Barcelona,ANT,Mercedes,6.0,18.0,0.0,Retired,,,
2025,Spanish Grand Prix,Barcelona,ALB,Williams,11.0,19.0,0.0,Retired,,,
2025,Canadian Grand Prix,Montréal,RUS,Mercedes,1.0,1.0,25.0,Finished,0 days 01:31:52.688000,,
2025,Canadian Grand Prix,Montréal,VER,Red Bull Racing,2.0,2.0,18.0,Finished,0 days 00:00:00.228000,,
2025,Canadian Grand Prix,Montréal,ANT,Mercedes,4.0,3.0,15.0,Finished,0 days 00:00:01.014000,,
2025,Canadian Grand Prix,Montréal,PIA,McLaren,3.0,4.0,12.0,Finished,0 days 00:00:02.109000,,
2025,Canadian Grand Prix,Montréal,LEC,Ferrari,8.0,5.0,10.0,Finished,0 days 00:00:03.442000,,
2025,Canadian Grand Prix,Montréal,HAM,Ferrari,5.0,6.0,8.0,Finished,0 days 00:00:10.713000,,
2025,Canadian Grand Prix,Montréal,ALO,Aston Martin,6.0,7.0,6.0,Finished,0 days 00:00:10.972000,,
2025,Canadian Grand Prix,Montréal,HUL,Kick Sauber,11.0,8.0,4.0,Finished,0 days 00:00:15.364000,,
2025,Canadian Grand Prix,Montréal,OCO,Haas F1 Team,14.0,9.0,2.0,Lapped,0 days 00:00:01.473000,,
2025,Canadian Grand Prix,Montréal,SAI,Williams,16.0,10.0,1.0,Lapped,0 days 00:00:01.886000,,
2025,Canadian Grand Prix,Montréal,BEA,Haas F1 Team,13.0,11.0,0.0,Lapped,0 days 00:00:03.717000,,
2025,Canadian Grand Prix,Montréal,TSU,Red Bull Racing,18.0,12.0,0.0,Lapped,0 days 00:00:05.456000,,
2025,Canadian Grand Prix,Montréal,COL,Alpine,10.0,13.0,0.0,Lapped,0 days 00:00:07.018000,,
2025,Canadian Grand Prix,Montréal,BOR,Kick Sauber,15.0,14.0,0.0,Lapped,0 days 00:00:07.879000,,
2025,Canadian Grand Prix,Montréal,GAS,Alpine,20.0,15.0,0.0,Lapped,0 days 00:00:07.950000,,
2025,Canadian Grand Prix,Montréal,HAD,Racing Bulls,12.0,16.0,0.0,Lapped,0 days 00:00:08.737000,,
2025,Canadian Grand Prix,Montréal,STR,Aston Martin,17.0,17.0,0.0,Lapped,0 days 00:00:09.063000,,
2025,Canadian Grand Prix,Montréal,NOR,McLaren,7.0,18.0,0.0,Retired,,,
2025,Canadian Grand Prix,Montréal,LAW,Racing Bulls,19.0,19.0,0.0,Retired,,,
2025,Canadian Grand Prix,Montréal,ALB,Williams,9.0,20.0,0.0,Retired,,,
2025,Austrian Grand Prix,Spielberg,NOR,McLaren,1.0,1.0,25.0,Finished,0 days 01:23:47.693000,,
2025,Austrian Grand Prix,Spielberg,PIA,McLaren,3.0,2.0,18.0,Finished,0 days 00:00:02.695000,,
2025,Austrian Grand Prix,Spielberg,LEC,Ferrari,2.0,3.0,15.0,Finished,0 days 00:00:19.820000,,
2025,Austrian Grand Prix,Spielberg,HAM,Ferrari,4.0,4.0,12.0,Finished,0 days 00:00:29.020000,,
2025,Austrian Grand Prix,Spielberg,RUS,Mercedes,5.0,5.0,10.0,Finished,0 days 00:01:02.396000,,
2025,Austrian Grand Prix,Spielberg,LAW,Racing Bulls,6.0,6.0,8.0,Finished,0 days 00:01:07.754000,,
2025,Austrian Grand Prix,Spielberg,ALO,Aston Martin,11.0,7.0,6.0,Lapped,0 days 00:00:01.437000,,
2025,Austrian Grand Prix,Spielberg,BOR,Kick Sauber,8.0,8.0,4.0,Lapped,0 days 00:00:01.952000,,
2025,Austrian Grand Prix,Spielberg,HUL,Kick Sauber,20.0,9.0,2.0,Lapped,0 days 00:00:07.720000,,
2025,Austrian Grand Prix,Spielberg,OCO,Haas F1 Team,17.0,10.0,1.0,Lapped,0 days 00:00:09.986000,,
2025,Austrian Grand Prix,Spielberg,BEA,Haas F1 Team,15.0,11.0,0.0,Lapped,0 days 00:00:24.854000,,
2025,Austrian Grand Prix,Spielberg,HAD,Racing Bulls,13.0,12.0,0.0,Lapped,0 days 00:00:27.957000,,
2025,Austrian Grand Prix,Spielberg,GAS,Alpine,10.0,13.0,0.0,Lapped,0 days 00:00:33.055000,,
2025,Austrian Grand Prix,Spielberg,STR,Aston Martin,16.0,14.0,0.0,Lapped,0 days 00:00:34.462000,,
2025,Austrian Grand Prix,Spielberg,COL,Alpine,14.0,15.0,0.0,Lapped,0 days 00:00:42.692000,,
2025,Austrian Grand Prix,Spielberg,TSU,Red Bull Racing,18.0,16.0,0.0,Lapped,0 days 00:00:02.979000,,
2025,Austrian Grand Prix,Spielberg,ALB,Williams,12.0,17.0,0.0,Retired,,,
2025,Austrian Grand Prix,Spielberg,VER,Red Bull Racing,7.0,18.0,0.0,Retired,,,
2025,Austrian Grand Prix,Spielberg,ANT,Mercedes,9.0,19.0,0.0,Retired,,,
2025,Austrian Grand Prix,Spielberg,SAI,Williams,19.0,20.0,0.0,Did not start,,,
2025,British Grand Prix,Silverstone,NOR,McLaren,3.0,1.0,25.0,Finished,0 days 01:37:15.735000,,
2025,British Grand Prix,Silverstone,PIA,McLaren,2.0,2.0,18.0,Finished,0 days 00:00:06.812000,,
2025,British Grand Prix,Silverstone,HUL,Kick Sauber,19.0,3.0,15.0,Finished,0 days 00:00:34.742000,,
2025,British Grand Prix,Silverstone,HAM,Ferrari,5.0,4.0,12.0,Finished,0 days 00:00:39.812000,,
2025,British Grand Prix,Silverstone,VER,Red Bull Racing,1.0,5.0,10.0,Finished,0 days 00:00:56.781000,,
2025,British Grand Prix,Silverstone,GAS,Alpine,8.0,6.0,8.0,Finished,0 days 00:00:59.857000,,
2025,British Grand Prix,Silverstone,STR,Aston Martin,17.0,7.0,6.0,Finished,0 days 00:01:00.603000,,
2025,British Grand Prix,Silverstone,ALB,Williams,13.0,8.0,4.0,Finished,0 days 00:01:04.135000,,
2025,British Grand Prix,Silverstone,ALO,Aston Martin,7.0,9.0,2.0,Finished,0 days 00:01:05.858000,,
2025,British Grand Prix,Silverstone,RUS,Mercedes,4.0,10.0,1.0,Finished,0 days 00:01:10.674000,,
2025,British Grand Prix,Silverstone,BEA,Haas F1 Team,18.0,11.0,0.0,Finished,0 days 00:01:12.095000,,
2025,British Grand Prix,Silverstone,SAI,Williams,9.0,12.0,0.0,Finished,0 days 00:01:16.592000,,
2025,British Grand Prix,Silverstone,OCO,Haas F1 Team,14.0,13.0,0.0,Finished,0 days 00:01:17.301000,,
2025,British Grand Prix,Silverstone,LEC,Ferrari,6.0,14.0,0.0,Finished,0 days 00:01:24.477000,,
2025,British Grand Prix,Silverstone,TSU,Red Bull Racing,11.0,15.0,0.0,Lapped,0 days 00:00:32.250000,,
2025,British Grand Prix,Silverstone,ANT,Mercedes,10.0,16.0,0.0,Retired,,,
2025,British Grand Prix,Silverstone,HAD,Racing Bulls,12.0,17.0,0.0,Retired,,,
2025,British Grand Prix,Silverstone,BOR,Kick Sauber,16.0,18.0,0.0,Retired,,,
2025,British Grand Prix,Silverstone,LAW,Racing Bulls,15.0,19.0,0.0,Retired,,,
2025,British Grand Prix,Silverstone,COL,Alpine,20.0,20.0,0.0,Did not start,,,
2025,Hungarian Grand Prix,Budapest,NOR,McLaren,3.0,1.0,25.0,Finished,0 days 01:35:21.231000,,
2025,Hungarian Grand Prix,Budapest,PIA,McLaren,2.0,2.0,18.0,Finished,0 days 00:00:00.698000,,
2025,Hungarian Grand Prix,Budapest,RUS,Mercedes,4.0,3.0,15.0,Finished,0 days 00:00:21.916000,,
2025,Hungarian Grand Prix,Budapest,LEC,Ferrari,1.0,4.0,12.0,Finished,0 days 00:00:42.560000,,
2025,Hungarian Grand Prix,Budapest,ALO,Aston Martin,5.0,5.0,10.0,Finished,0 days 00:00:59.040000,,
2025,Hungarian Grand Prix,Budapest,BOR,Kick Sauber,7.0,6.0,8.0,Finished,0 days 00:01:06.169000,,
2025,Hungarian Grand Prix,Budapest,STR,Aston Martin,6.0,7.0,6.0,Finished,0 days 00:01:08.174000,,
2025,Hungarian Grand Prix,Budapest,LAW,Racing Bulls,9.0,8.0,4.0,Finished,0 days 00:01:09.451000,,
2025,Hungarian Grand Prix,Budapest,VER,Red Bull Racing,8.0,9.0,2.0,Finished,0 days 00:01:12.645000,,
2025,Hungarian Grand Prix,Budapest,ANT,Mercedes,15.0,10.0,1.0,Lapped,0 days 00:00:07.649000,,
2025,Hungarian Grand Prix,Budapest,HAD,Racing Bulls,10.0,11.0,0.0,Lapped,0 days 00:00:08.500000,,
2025,Hungarian Grand Prix,Budapest,HAM,Ferrari,12.0,12.0,0.0,Lapped,0 days 00:00:09.861000,,
2025,Hungarian Grand Prix,Budapest,HUL,Kick Sauber,18.0,13.0,0.0,Lapped,0 days 00:00:31.268000,,
2025,Hungarian Grand Prix,Budapest,SAI,Williams,13.0,14.0,0.0,Lapped,0 days 00:00:33.326000,,
2025,Hungarian Grand Prix,Budapest,ALB,Williams,19.0,15.0,0.0,Lapped,0 days 00:00:38.111000,,
2025,Hungarian Grand Prix,Budapest,OCO,Haas F1 Team,17.0,16.0,0.0,Lapped,0 days 00:00:45.258000,,
2025,Hungarian Grand Prix,Budapest,TSU,Red Bull Racing,20.0,17.0,0.0,Lapped,0 days 00:00:46.943000,,
2025,Hungarian Grand Prix,Budapest,COL,Alpine,14.0,18.0,0.0,Lapped,0 days 00:00:47.370000,,
2025,Hungarian Grand Prix,Budapest,GAS,Alpine,16.0,19.0,0.0,Lapped,0 days 00:00:56.344000,,
2025,Hungarian Grand Prix,Budapest,BEA,Haas F1 Team,11.0,20.0,0.0,Retired,,,
2025,Dutch Grand Prix,Zandvoort,PIA,McLaren,1.0,1.0,25.0,Finished,0 days 01:38:29.849000,,
2025,Dutch Grand Prix,Zandvoort,VER,Red Bull Racing,3.0,2.0,18.0,Finished,0 days 00:00:01.271000,,
2025,Dutch Grand Prix,Zandvoort,HAD,Racing Bulls,4.0,3.0,15.0,Finished,0 days 00:00:03.233000,,
2025,Dutch Grand Prix,Zandvoort,RUS,Mercedes,5.0,4.0,12.0,Finished,0 days 00:00:05.654000,,
2025,Dutch Grand Prix,Zandvoort,ALB,Williams,15.0,5.0,10.0,Finished,0 days 00:00:06.327000,,
2025,Dutch Grand Prix,Zandvoort,BEA,Haas F1 Team,20.0,6.0,8.0,Finished,0 days 00:00:09.044000,,
2025,Dutch Grand Prix,Zandvoort,STR,Aston Martin,19.0,7.0,6.0,Finished,0 days 00:00:09.497000,,
2025,Dutch Grand Prix,Zandvoort,ALO,Aston Martin,10.0,8.0,4.0,Finished,0 days 00:00:11.709000,,
2025,Dutch Grand Prix,Zandvoort,TSU,Red Bull Racing,12.0,9.0,2.0,Finished,0 days 00:00:13.597000,,
2025,Dutch Grand Prix,Zandvoort,OCO,Haas F1 Team,18.0,10.0,1.0,Finished,0 days 00:00:14.063000,,
2025,Dutch Grand Prix,Zandvoort,COL,Alpine,16.0,11.0,0.0,Finished,0 days 00:00:14.511000,,
2025,Dutch Grand Prix,Zandvoort,LAW,Racing Bulls,8.0,12.0,0.0,Finished,0 days 00:00:17.063000,,
2025,Dutch Grand Prix,Zandvoort,SAI,Williams,9.0,13.0,0.0,Finished,0 days 00:00:17.376000,,
2025,Dutch Grand Prix,Zandvoort,HUL,Kick Sauber,17.0,14.0,0.0,Finished,0 days 00:00:19.725000,,
2025,Dutch Grand Prix,Zandvoort,BOR,Kick Sauber,13.0,15.0,0.0,Finished,0 days 00:00:21.565000,,
2025,Dutch Grand Prix,Zandvoort,ANT,Mercedes,11.0,16.0,0.0,Finished,0 days 00:00:22.029000,,
2025,Dutch Grand Prix,Zandvoort,GAS,Alpine,14.0,17.0,0.0,Finished,0 days 00:00:23.629000,,
2025,Dutch Grand Prix,Zandvoort,NOR,McLaren,2.0,18.0,0.0,Retired,,,
2025,Dutch Grand Prix,Zandvoort,LEC,Ferrari,6.0,19.0,0.0,Retired,,,
2025,Dutch Grand Prix,Zandvoort,HAM,Ferrari,7.0,20.0,0.0,Retired,,,
2025,Italian Grand Prix,Monza,VER,Red Bull Racing,1.0,1.0,25.0,Finished,0 days 01:13:24.325000,,
2025,Italian Grand Prix,Monza,NOR,McLaren,2.0,2.0,18.0,Finished,0 days 00:00:19.207000,,
2025,Italian Grand Prix,Monza,PIA,McLaren,3.0,3.0,15.0,Finished,0 days 00:00:21.351000,,
2025,Italian Grand Prix,Monza,LEC,Ferrari,4.0,4.0,12.0,Finished,0 days 00:00:25.624000,,
2025,Italian Grand Prix,Monza,RUS,Mercedes,5.0,5.0,10.0,Finished,0 days 00:00:32.881000,,
2025,Italian Grand Prix,Monza,HAM,Ferrari,10.0,6.0,8.0,Finished,0 days 00:00:37.449000,,
2025,Italian Grand Prix,Monza,ALB,Williams,14.0,7.0,6.0,Finished,0 days 00:00:50.537000,,
2025,Italian Grand Prix,Monza,BOR,Kick Sauber,7.0,8.0,4.0,Finished,0 days 00:00:58.484000,,
2025,Italian Grand Prix,Monza,ANT,Mercedes,6.0,9.0,2.0,Finished,0 days 00:00:59.762000,,
2025,Italian Grand Prix,Monza,HAD,Racing Bulls,19.0,10.0,1.0,Finished,0 days 00:01:03.891000,,
2025,Italian Grand Prix,Monza,SAI,Williams,13.0,11.0,0.0,Finished,0 days 00:01:04.469000,,
2025,Italian Grand Prix,Monza,BEA,Haas F1 Team,11.0,12.0,0.0,Finished,0 days 00:01:19.288000,,
2025,Italian Grand Prix,Monza,TSU,Red Bull Racing,9.0,13.0,0.0,Finished,0 days 00:01:20.701000,,
2025,Italian Grand Prix,Monza,LAW,Racing Bulls,18.0,14.0,0.0,Finished,0 days 00:01:22.351000,,
2025,Italian Grand Prix,Monza,OCO,Haas F1 Team,15.0,15.0,0.0,Lapped,0 days 00:00:02.135000,,
2025,Italian Grand Prix,Monza,GAS,Alpine,20.0,16.0,0.0,Lapped,0 days 00:00:05.837000,,
2025,Italian Grand Prix,Monza,COL,Alpine,17.0,17.0,0.0,Lapped,0 days 00:00:07.448000,,
2025,Italian Grand Prix,Monza,STR,Aston Martin,16.0,18.0,0.0,Lapped,0 days 00:00:09.301000,,
2025,Italian Grand Prix,Monza,ALO,Aston Martin,8.0,19.0,0.0,Retired,,,
2025,Italian Grand Prix,Monza,HUL,Kick Sauber,12.0,20.0,0.0,Did not start,,,
2025,Azerbaijan Grand Prix,Baku,VER,Red Bull Racing,1.0,1.0,25.0,Finished,0 days 01:33:26.408000,,
2025,Azerbaijan Grand Prix,Baku,RUS,Mercedes,5.0,2.0,18.0,Finished,0 days 00:00:14.609000,,
2025,Azerbaijan Grand Prix,Baku,SAI,Williams,2.0,3.0,15.0,Finished,0 days 00:00:19.199000,,
2025,Azerbaijan Grand Prix,Baku,ANT,Mercedes,4.0,4.0,12.0,Finished,0 days 00:00:21.760000,,
2025,Azerbaijan Grand Prix,Baku,LAW,Racing Bulls,3.0,5.0,10.0,Finished,0 days 00:00:33.290000,,
2025,Azerbaijan Grand Prix,Baku,TSU,Red Bull Racing,6.0,6.0,8.0,Finished,0 days 00:00:33.808000,,
2025,Azerbaijan Grand Prix,Baku,NOR,McLaren,7.0,7.0,6.0,Finished,0 days 00:00:34.227000,,
2025,Azerbaijan Grand Prix,Baku,HAM,Ferrari,12.0,8.0,4.0,Finished,0 days 00:00:36.310000,,
2025,Azerbaijan Grand Prix,Baku,LEC,Ferrari,10.0,9.0,2.0,Finished,0 days 00:00:36.774000,,
2025,Azerbaijan Grand Prix,Baku,HAD,Racing Bulls,8.0,10.0,1.0,Finished,0 days 00:00:38.982000,,
2025,Azerbaijan Grand Prix,Baku,BOR,Kick Sauber,13.0,11.0,0.0,Finished,0 days 00:01:07.606000,,
2025,Azerbaijan Grand Prix,Baku,BEA,Haas F1 Team,15.0,12.0,0.0,Finished,0 days 00:01:08.262000,,
2025,Azerbaijan Grand Prix,Baku,ALB,Williams,19.0,13.0,0.0,Finished,0 days 00:01:12.870000,,
2025,Azerbaijan Grand Prix,Baku,OCO,Haas F1 Team,20.0,14.0,0.0,Finished,0 days 00:01:17.580000,,
2025,Azerbaijan Grand Prix,Baku,ALO,Aston Martin,11.0,15.0,0.0,Finished,0 days 00:01:18.707000,,
2025,Azerbaijan Grand Prix,Baku,HUL,Kick Sauber,17.0,16.0,0.0,Finished,0 days 00:01:20.237000,,
2025,Azerbaijan Grand Prix,Baku,STR,Aston Martin,14.0,17.0,0.0,Finished,0 days 00:01:36.392000,,
2025,Azerbaijan Grand Prix,Baku,GAS,Alpine,18.0,18.0,0.0,Lapped,0 days 00:00:03.865000,,
2025,Azerbaijan Grand Prix,Baku,COL,Alpine,16.0,19.0,0.0,Lapped,0 days 00:00:06.325000,,
2025,Azerbaijan Grand Prix,Baku,PIA,McLaren,9.0,20.0,0.0,Retired,,,
2025,Singapore Grand Prix,Marina Bay,RUS,Mercedes,1.0,1.0,25.0,Finished,0 days 01:40:22.367000,,
2025,Singapore Grand Prix,Marina Bay,VER,Red Bull Racing,2.0,2.0,18.0,Finished,0 days 00:00:05.430000,,
2025,Singapore Grand Prix,Marina Bay,NOR,McLaren,5.0,3.0,15.0,Finished,0 days 00:00:06.066000,,
2025,Singapore Grand Prix,Marina Bay,PIA,McLaren,3.0,4.0,12.0,Finished,0 days 00:00:08.146000,,
2025,Singapore Grand Prix,Marina Bay,ANT,Mercedes,4.0,5.0,10.0,Finished,0 days 00:00:33.681000,,
2025,Singapore Grand Prix,Marina Bay,LEC,Ferrari,7.0,6.0,8.0,Finished,0 days 00:00:45.996000,,
2025,Singapore Grand Prix,Marina Bay,ALO,Aston Martin,10.0,7.0,6.0,Finished,0 days 00:01:20.667000,,
2025,Singapore Grand Prix,Marina Bay,HAM,Ferrari,6.0,8.0,4.0,Finished,0 days 00:01:25.251000,,
2025,Singapore Grand Prix,Marina Bay,BEA,Haas F1 Team,9.0,9.0,2.0,Finished,0 days 00:01:33.527000,,
2025,Singapore Grand Prix,Marina Bay,SAI,Williams,18.0,10.0,1.0,Lapped,0 days 00:00:10.754000,,
2025,Singapore Grand Prix,Marina Bay,HAD,Racing Bulls,8.0,11.0,0.0,Lapped,0 days 00:00:17.335000,,
2025,Singapore Grand Prix,Marina Bay,TSU,Red Bull Racing,13.0,12.0,0.0,Lapped,0 days 00:00:19.269000,,
2025,Singapore Grand Prix,Marina Bay,STR,Aston Martin,15.0,13.0,0.0,Lapped,0 days 00:00:24.490000,,
2025,Singapore Grand Prix,Marina Bay,ALB,Williams,20.0,14.0,0.0,Lapped,0 days 00:00:25.320000,,
2025,Singapore Grand Prix,Marina Bay,LAW,Racing Bulls,12.0,15.0,0.0,Lapped,0 days 00:00:27.145000,,
2025,Singapore Grand Prix,Marina Bay,COL,Alpine,16.0,16.0,0.0,Lapped,0 days 00:00:42.890000,,
2025,Singapore Grand Prix,Marina Bay,BOR,Kick Sauber,14.0,17.0,0.0,Lapped,0 days 00:00:46.753000,,
2025,Singapore Grand Prix,Marina Bay,OCO,Haas F1 Team,17.0,18.0,0.0,Lapped,0 days 00:00:47.133000,,
2025,Singapore Grand Prix,Marina Bay,GAS,Alpine,19.0,19.0,0.0,Lapped,0 days 00:00:47.461000,,
2025,Singapore Grand Prix,Marina Bay,HUL,Kick Sauber,11.0,20.0,0.0,Lapped,0 days 00:00:49.040000,,
