año,carrera,circuito,piloto,equipo,posicion_final,gano,podio,puntos_obtenidos,experiencia_carreras,posicion_parrilla,promedio_posicion_ponderado,promedio_puntos_ponderado,forma_reciente_3_carreras,puntos_ultimas_3,podios_ultimas_5,consistencia_std,tasa_finalizacion,promedio_parrilla,mejora_parrilla_carrera,promedio_posicion_circuito,experiencia_circuito
2023,Hungarian Grand Prix,Budapest,PER,Red Bull Racing,3.0,0,1,15.0,43,9.0,5.7710837935788675,11.603525148857306,8.333333333333334,26.0,1,5.337449961641163,0.8604651162790697,5.558139534883721,-0.2558139534883721,11.0,2
2022,Italian Grand Prix,Monza,PER,Red Bull Racing,6.0,0,0,9.0,44,13.0,5.626639235821805,11.786191375667546,7.333333333333333,33.0,2,5.292051960580921,0.8636363636363636,5.636363636363637,-0.11363636363636363,5.626639235821805,0
2021,Abu Dhabi Grand Prix,Yas Island,PER,Red Bull Racing,15.0,0,0,0.0,45,4.0,5.647989992094494,11.646263618428826,3.6666666666666665,42.0,2,5.23170211983701,0.8666666666666667,5.8,0.044444444444444446,5.647989992094494,0
2022,Singapore Grand Prix,Marina Bay,PER,Red Bull Racing,1.0,1,1,25.0,46,2.0,6.116831233782415,11.068741533694412,8.0,24.0,2,5.349793440411739,0.8478260869565217,5.760869565217392,-0.1956521739130435,6.116831233782415,0
2021,Pre-Season Test,Bahrain,PER,Red Bull Racing,3.0,0,1,15.0,47,3.0,5.861935877280099,11.761424817031612,7.333333333333333,34.0,3,5.340488185648816,0.851063829787234,5.680851063829787,-0.1702127659574468,5.861935877280099,0
2023,Dutch Grand Prix,Zandvoort,PER,Red Bull Racing,4.0,0,0,12.0,48,7.0,5.72403627145845,11.91779781879171,6.333333333333333,40.0,3,5.299371031861548,0.8541666666666666,5.625,-0.16666666666666666,6.5,2
2024,Emilia Romagna Grand Prix,Imola,PER,Red Bull Racing,8.0,0,0,4.0,49,11.0,5.644215261966808,11.92080332107808,2.6666666666666665,52.0,2,5.2501214757569254,0.8571428571428571,5.653061224489796,-0.10204081632653061,11.0,1
2022,Japanese Grand Prix,Suzuka,PER,Red Bull Racing,2.0,0,1,18.0,50,4.0,5.754524972121378,11.555882946187293,5.0,31.0,2,5.205962045225314,0.86,5.76,-0.04,2.0,1
2023,Italian Grand Prix,Monza,PER,Red Bull Racing,2.0,0,1,18.0,51,5.0,5.585777798887695,11.850248451535263,4.666666666666667,34.0,3,5.181036310903636,0.8627450980392157,5.7254901960784315,0.0,6.0,1
2021,British Grand Prix,Silverstone,PER,Red Bull Racing,16.0,0,0,0.0,52,0.0,5.429839728519741,12.122044018061265,4.0,40.0,3,5.155939333161304,0.8653846153846154,5.711538461538462,0.057692307692307696,4.0,2
2024,Monaco Grand Prix,Monaco,PER,Red Bull Racing,18.0,0,0,0.0,53,16.0,5.892735178792256,11.59273327180651,6.666666666666667,36.0,2,5.30020401064211,0.8490566037735849,5.60377358490566,-0.24528301886792453,8.5,2
2022,United States Grand Prix,Austin,PER,Red Bull Racing,4.0,0,0,12.0,54,9.0,6.406720595474629,11.102325826848027,12.0,18.0,2,5.504207145111483,0.8333333333333334,5.796296296296297,-0.2777777777777778,3.0,1
2021,Italian Grand Prix,Monza,PER,Red Bull Racing,5.0,0,0,10.0,55,8.0,6.298499831799552,11.14873579511605,12.666666666666666,12.0,2,5.460171060824745,0.8363636363636363,5.8545454545454545,-0.18181818181818182,4.0,2
2023,Singapore Grand Prix,Marina Bay,PER,Red Bull Racing,8.0,0,0,4.0,56,13.0,6.239382733720208,11.109285147395658,9.0,22.0,1,5.412077643159272,0.8392857142857143,5.892857142857143,-0.125,1.0,1
2024,Canadian Grand Prix,Montréal,PER,Red Bull Racing,18.0,0,0,0.0,57,16.0,6.305719044537743,10.830075251573621,5.666666666666667,26.0,0,5.369959605566278,0.8421052631578947,6.017543859649122,-0.03508771929824561,13.0,2
2022,Mexico City Grand Prix,Mexico City,PER,Red Bull Racing,3.0,0,1,15.0,58,4.0,6.76438080766766,10.410895316537228,10.333333333333334,14.0,0,5.549017124372745,0.8275862068965517,6.189655172413793,-0.06896551724137931,3.0,1
2021,São Paulo Grand Prix,São Paulo,PER,Red Bull Racing,4.0,0,0,13.0,59,4.0,6.607638896796709,10.604240122030223,9.666666666666666,19.0,1,5.517307129941353,0.8305084745762712,6.1525423728813555,-0.05084745762711865,6.607638896796709,0
2024,Spanish Grand Prix,Barcelona,PER,Red Bull Racing,8.0,0,0,4.0,60,11.0,6.500037084308573,10.70749433682526,8.333333333333334,28.0,1,5.477741297059776,0.8333333333333334,6.116666666666666,-0.05,3.6666666666666665,3
2023,Japanese Grand Prix,Suzuka,PER,Red Bull Racing,19.0,0,0,0.0,61,5.0,6.550637794809098,10.464065143826412,5.0,32.0,1,5.4369711915463474,0.8360655737704918,6.19672131147541,0.0,2.0,2
2022,Abu Dhabi Grand Prix,Yas Island,PER,Red Bull Racing,3.0,0,1,15.0,62,2.0,7.0065421652159685,10.087310875945075,10.333333333333334,17.0,1,5.632050197182675,0.8225806451612904,6.17741935483871,-0.22580645161290322,15.0,1
2024,British Grand Prix,Silverstone,PER,Red Bull Racing,17.0,0,0,0.0,63,20.0,6.849575870310793,10.281701252555093,10.0,19.0,2,5.602875788547746,0.8253968253968254,6.111111111111111,-0.23809523809523808,8.0,3
2023,Mexico City Grand Prix,Mexico City,PER,Red Bull Racing,20.0,0,0,0.0,64,5.0,7.206233986119839,9.924022376624784,13.0,15.0,1,5.715454369583721,0.8125,6.328125,-0.1875,3.0,2
2022,Pre-Season Track Session,Spain,PER,Red Bull Racing,2.0,0,1,18.0,65,4.0,7.647737229711906,9.587658641871814,13.333333333333334,15.0,1,5.912137124984111,0.8,6.3076923076923075,-0.4153846153846154,7.647737229711906,0
2023,Las Vegas Grand Prix,Las Vegas,PER,Red Bull Racing,3.0,0,1,15.0,66,11.0,7.435410707542589,9.89868955359171,13.0,18.0,2,5.8952195085181565,0.803030303030303,6.2727272727272725,-0.3787878787878788,7.435410707542589,0
2024,Hungarian Grand Prix,Budapest,PER,Red Bull Racing,7.0,0,0,6.0,67,16.0,7.270604036037569,10.087573575333298,8.333333333333334,33.0,3,5.867371776219735,0.8059701492537313,6.343283582089552,-0.2537313432835821,8.333333333333334,3
2023,Abu Dhabi Grand Prix,Yas Island,PER,Red Bull Racing,4.0,0,0,12.0,68,9.0,7.251297075334854,9.960243530802463,4.0,39.0,2,5.823625853885223,0.8088235294117647,6.485294117647059,-0.11764705882352941,9.0,2
2022,Pre-Season Test,Bahrain,PER,Red Bull Racing,4.0,0,0,12.0,69,9.0,7.133361827984296,10.040049970714751,4.666666666666667,33.0,2,5.789133484051278,0.8115942028985508,6.521739130434782,-0.043478260869565216,3.0,1
2024,Belgian Grand Prix,Spa-Francorchamps,PER,Red Bull Racing,7.0,0,0,7.0,70,2.0,7.022434908728326,10.114933418956861,5.0,30.0,2,5.7552028850812205,0.8142857142857143,6.557142857142857,0.02857142857142857,10.5,2
2022,Emilia Romagna Grand Prix,Imola,PER,Red Bull Racing,2.0,0,1,18.0,71,3.0,7.015261009737349,10.023127813962713,5.0,31.0,1,5.714220321557421,0.8169014084507042,6.492957746478873,-0.04225352112676056,9.5,2
2024,Dutch Grand Prix,Zandvoort,PER,Red Bull Racing,6.0,0,0,8.0,72,5.0,6.848764009441853,10.28791019064872,4.333333333333333,37.0,1,5.698955234674436,0.8194444444444444,6.444444444444445,-0.027777777777777776,5.666666666666667,3
2023,Pre-Season Testing,Sakhir,PER,Red Bull Racing,6.0,0,0,8.0,73,15.0,6.8176872084777465,10.222528243534937,5.0,33.0,1,5.659510657539272,0.821917808219178,6.424657534246576,-0.0410958904109589,6.75,4
2023,Azerbaijan Grand Prix,Baku,PER,Red Bull Racing,1.0,1,1,25.0,74,3.0,6.788391945883614,10.160456234929754,4.666666666666667,34.0,1,5.620873985542431,0.8243243243243243,6.54054054054054,0.08108108108108109,1.5,2
2024,Italian Grand Prix,Monza,PER,Red Bull Racing,8.0,0,0,4.0,75,8.0,6.607192247689501,10.623540526871254,4.333333333333333,41.0,2,5.6182456945816,0.8266666666666667,6.493333333333333,0.10666666666666667,4.333333333333333,3
2022,Austrian Grand Prix,Spielberg,PER,Red Bull Racing,20.0,0,0,0.0,76,5.0,6.6476867493202185,10.425784106131276,5.0,37.0,2,5.583732638248234,0.8289473684210527,6.5131578947368425,0.10526315789473684,5.0,2
2023,Austrian Grand Prix,Spielberg,PER,Red Bull Racing,3.0,0,1,15.0,77,15.0,7.045109831885219,10.11850009014211,9.666666666666666,29.0,1,5.759090410067625,0.8181818181818182,6.4935064935064934,-0.09090909090909091,10.0,3
2022,São Paulo Grand Prix,São Paulo,PER,Red Bull Racing,7.0,0,0,6.0,78,4.0,6.92027833840151,10.269743839823322,10.333333333333334,19.0,2,5.735947951393815,0.8205128205128205,6.602564102564102,0.0641025641025641,4.0,1
2024,Azerbaijan Grand Prix,Baku,PER,Red Bull Racing,17.0,0,0,0.0,79,4.0,6.9185160070971605,10.150740471769462,10.0,21.0,2,5.69929700647916,0.8227848101265823,6.569620253164557,0.02531645569620253,1.3333333333333333,3
2023,Belgian Grand Prix,Spa-Francorchamps,PER,Red Bull Racing,2.0,0,1,18.0,80,2.0,7.204935587280811,9.864706047201397,9.0,21.0,1,5.782503071521181,0.8125,6.5375,-0.1375,9.333333333333334,3
2024,Singapore Grand Prix,Marina Bay,PER,Red Bull Racing,10.0,0,0,1.0,81,13.0,7.050757593111542,10.104518131297834,8.666666666666666,24.0,2,5.769679153199439,0.8148148148148148,6.481481481481482,-0.13580246913580246,4.5,2
2023,Qatar Grand Prix,Lusail,PER,Red Bull Racing,10.0,0,0,1.0,82,20.0,7.129008339759674,9.854804380571053,9.666666666666666,19.0,2,5.746108747075092,0.8048780487804879,6.560975609756097,-0.0975609756097561,4.0,1
2024,Mexico City Grand Prix,Mexico City,PER,Red Bull Racing,17.0,0,0,0.0,83,18.0,7.203639941668987,9.616872990523767,7.333333333333333,20.0,1,5.722729477884627,0.8072289156626506,6.72289156626506,0.024096385542168676,8.666666666666666,3
2023,United States Grand Prix,Austin,PER,Red Bull Racing,4.0,0,0,12.0,84,9.0,7.466909688700766,9.362535065227876,12.333333333333334,2.0,1,5.7981316356836885,0.7976190476190477,6.857142857142857,0.03571428571428571,3.5,2
2024,Las Vegas Grand Prix,Las Vegas,PER,Red Bull Racing,10.0,0,0,1.0,85,15.0,7.365590147391408,9.445140899790147,10.333333333333334,13.0,1,5.77163449170877,0.8,6.882352941176471,0.09411764705882353,3.0,1
2023,São Paulo Grand Prix,São Paulo,PER,Red Bull Racing,4.0,0,0,12.0,86,9.0,7.429935848391277,9.228852551820058,10.333333333333334,13.0,0,5.748026485806424,0.8023255813953488,6.976744186046512,0.1511627906976744,5.5,2
2024,Abu Dhabi Grand Prix,Yas Island,PER,Red Bull Racing,20.0,0,0,0.0,87,10.0,7.3325733720408115,9.3135500933213,6.0,25.0,0,5.7225338570416495,0.8045977011494253,7.0,0.20689655172413793,7.333333333333333,3
2024,Pre-Season Testing,Sakhir,PER,Red Bull Racing,10.0,0,0,1.0,88,13.0,7.658820683582921,9.079833048935718,11.333333333333334,13.0,0,5.861148046785057,0.7954545454545454,7.034090909090909,0.09090909090909091,6.6,5
2024,Chinese Grand Prix,Shanghai,PER,Red Bull Racing,3.0,0,1,15.0,89,2.0,7.7116847279595815,8.882167124043676,11.333333333333334,13.0,0,5.836751758722653,0.7865168539325843,7.101123595505618,0.12359550561797752,7.7116847279595815,0
2024,Miami Grand Prix,Miami,PER,Red Bull Racing,4.0,0,0,12.0,90,4.0,7.583154547767708,9.051453916994552,11.0,16.0,1,5.818992538000317,0.7888888888888889,7.044444444444444,0.1111111111111111,3.0,2
2024,Austrian Grand Prix,Spielberg,PER,Red Bull Racing,7.0,0,0,6.0,91,8.0,7.4857725857933,9.137025027299353,5.666666666666667,28.0,1,5.794738887905027,0.7912087912087912,7.010989010989011,0.10989010989010989,8.25,4
2024,United States Grand Prix,Austin,PER,Red Bull Racing,7.0,0,0,6.0,92,9.0,7.4679289095444314,9.068288886807972,4.666666666666667,33.0,1,5.762820933560145,0.7934782608695652,7.021739130434782,0.11956521739130435,3.6666666666666665,3
2024,São Paulo Grand Prix,São Paulo,PER,Red Bull Racing,11.0,0,0,0.0,93,12.0,7.450984512139332,9.00224226393255,6.0,24.0,1,5.731424658102095,0.7956989247311828,7.043010752688172,0.13978494623655913,5.0,3
2024,Qatar Grand Prix,Lusail,PER,Red Bull Racing,17.0,0,0,0.0,94,9.0,7.532978654670862,8.791594207435411,8.333333333333334,12.0,1,5.716166512388013,0.7978723404255319,7.095744680851064,0.14893617021276595,7.0,2
2021,Spanish Grand Prix,Barcelona,LEC,Ferrari,4.0,0,0,12.0,3,4.0,5.510543057890405,8.97891388421919,5.333333333333333,28.0,0,1.1547005383792517,1.0,5.333333333333333,0.0,5.510543057890405,0
2021,Monaco Grand Prix,Monte Carlo,LEC,Ferrari,20.0,0,0,0.0,4,1.0,4.678487262468366,10.64302547506327,4.666666666666667,32.0,0,1.1547005383792515,1.0,5.0,0.0,4.678487262468366,0
2022,Bahrain Grand Prix,Sakhir,LEC,Ferrari,1.0,1,1,26.0,5,1.0,11.289900007993854,5.993310559555632,10.0,20.0,0,6.782329983125268,0.8,4.2,-3.8,6.0,1
2021,Azerbaijan Grand Prix,Baku,LEC,Ferrari,4.0,0,0,12.0,6,1.0,7.117456796585499,13.526441968190339,8.333333333333334,38.0,1,6.705718952257594,0.8333333333333334,3.6666666666666665,-3.1666666666666665,7.117456796585499,0
2022,Saudi Arabian Grand Prix,Jeddah,LEC,Ferrari,2.0,0,1,19.0,7,2.0,6.1543406220233825,12.714049975964258,8.333333333333334,38.0,1,6.214422549122936,0.8571428571428571,3.2857142857142856,-3.142857142857143,6.1543406220233825,0
2021,French Grand Prix,Le Castellet,LEC,Ferrari,16.0,0,0,0.0,8,7.0,5.063972038996996,14.300044638011364,2.3333333333333335,57.0,2,5.962681563572839,0.875,3.125,-2.75,5.063972038996996,0
2022,Australian Grand Prix,Melbourne,LEC,Ferrari,1.0,1,1,26.0,9,1.0,7.864257640229871,10.569926333612754,7.333333333333333,31.0,2,6.519202405202649,0.7777777777777778,3.5555555555555554,-3.4444444444444446,7.864257640229871,0
2021,Styrian Grand Prix,Spielberg,LEC,Ferrari,7.0,0,0,6.0,10,7.0,6.246664148153318,14.078156718520152,6.333333333333333,45.0,3,6.432556084308771,0.8,3.3,-3.1,6.246664148153318,0
2022,Miami Grand Prix,Miami,LEC,Ferrari,2.0,0,1,18.0,11,1.0,6.421815826589251,12.295007139823696,8.0,32.0,2,6.105139414683934,0.7272727272727273,3.6363636363636362,-2.8181818181818183,6.421815826589251,0
2021,Austrian Grand Prix,Spielberg,LEC,Ferrari,8.0,0,0,4.0,12,12.0,5.599892737329677,13.345284275925643,3.3333333333333335,50.0,3,5.961365513695564,0.75,3.4166666666666665,-2.6666666666666665,7.0,1
2021,Hungarian Grand Prix,Budapest,LEC,Ferrari,18.0,0,0,0.0,13,7.0,6.0563997547577495,11.66224596408383,5.666666666666667,28.0,2,5.73227479792921,0.7692307692307693,4.076923076923077,-2.1538461538461537,6.0563997547577495,0
2022,Spanish Grand Prix,Barcelona,LEC,Ferrari,20.0,0,0,0.0,14,1.0,7.994824357531878,9.800092592008578,9.333333333333334,22.0,2,6.342339846245604,0.7142857142857143,4.285714285714286,-2.7857142857142856,4.0,1
2022,Monaco Grand Prix,Monaco,LEC,Ferrari,4.0,0,0,12.0,15,1.0,9.739664137033484,8.406825361051958,15.333333333333334,4.0,1,6.9638522453623395,0.6666666666666666,4.066666666666666,-3.8666666666666667,9.739664137033484,0
2021,Belgian Grand Prix,Spa-Francorchamps,LEC,Ferrari,8.0,0,0,2.0,16,9.0,8.811628832656876,9.031871282332265,14.0,12.0,1,6.799203384711085,0.6875,3.875,-3.8125,8.811628832656876,0
2023,Bahrain Grand Prix,Sakhir,LEC,Ferrari,19.0,0,0,0.0,17,3.0,8.643722050474441,8.163843403628679,10.666666666666666,14.0,0,6.583736646866589,0.7058823529411765,4.176470588235294,-3.5294117647058822,3.5,2
2021,Dutch Grand Prix,Zandvoort,LEC,Ferrari,5.0,0,0,10.0,18,5.0,9.906927600417523,7.219841579440213,10.333333333333334,14.0,0,6.919707576276361,0.6666666666666666,4.111111111111111,-4.222222222222222,9.906927600417523,0
2023,Saudi Arabian Grand Prix,Jeddah,LEC,Ferrari,7.0,0,0,6.0,19,12.0,9.243202368414567,7.653317922987227,10.666666666666666,12.0,0,6.768088174947165,0.631578947368421,4.157894736842105,-4.0,2.0,1
2022,Azerbaijan Grand Prix,Baku,LEC,Ferrari,19.0,0,0,0.0,20,1.0,8.944069228714795,7.536049745637423,10.333333333333334,16.0,0,6.592659394715978,0.65,4.55,-3.55,4.0,1
2022,Canadian Grand Prix,Montréal,LEC,Ferrari,5.0,0,0,10.0,21,19.0,10.005590484653998,6.7823516374165775,10.333333333333334,16.0,0,6.851833261808044,0.6190476190476191,4.380952380952381,-4.238095238095238,10.005590484653998,0
2021,Russian Grand Prix,Sochi,LEC,Ferrari,15.0,0,0,0.0,22,19.0,9.432032688073722,7.191223693591151,10.333333333333334,16.0,0,6.73107415702422,0.6363636363636364,5.045454545454546,-3.409090909090909,9.432032688073722,0
2023,Australian Grand Prix,Melbourne,LEC,Ferrari,20.0,0,0,0.0,23,7.0,9.952095794884151,6.532243094750791,13.0,10.0,0,6.7164478660046845,0.6086956521739131,5.6521739130434785,-3.0869565217391304,1.0,1
2021,Turkish Grand Prix,Istanbul,LEC,Ferrari,4.0,0,0,12.0,24,3.0,10.865786245192014,5.975428292389259,13.333333333333334,10.0,0,6.959380074007508,0.5833333333333334,5.708333333333333,-3.5,10.865786245192014,0
2022,British Grand Prix,Silverstone,LEC,Ferrari,4.0,0,0,12.0,25,3.0,10.179437930888376,6.595699521877613,13.0,12.0,0,6.892024376045111,0.6,5.6,-3.4,10.179437930888376,0
2023,Miami Grand Prix,Miami,LEC,Ferrari,7.0,0,0,6.0,26,7.0,9.601124191660345,7.1170699603987755,9.333333333333334,24.0,0,6.823601575527285,0.6153846153846154,5.5,-3.3076923076923075,2.0,1
2021,United States Grand Prix,Austin,LEC,Ferrari,4.0,0,0,12.0,27,4.0,9.362874848652877,7.051854591612478,5.0,30.0,0,6.700129692158047,0.6296296296296297,5.555555555555555,-3.185185185185185,9.362874848652877,0
2023,Monaco Grand Prix,Monaco,LEC,Ferrari,6.0,0,0,8.0,28,6.0,8.913740453396406,7.4840124776488315,5.0,30.0,0,6.635642096417349,0.6428571428571429,5.5,-3.0714285714285716,4.0,1
2022,French Grand Prix,Le Castellet,LEC,Ferrari,19.0,0,0,0.0,29,1.0,8.683169148173036,7.5408302420653435,5.666666666666667,26.0,0,6.5335436111061975,0.6551724137931034,5.517241379310345,-2.9655172413793105,16.0,1
2024,Bahrain Grand Prix,Sakhir,LEC,Ferrari,4.0,0,0,12.0,30,2.0,9.473668242765582,6.979482346754125,9.666666666666666,20.0,0,6.700917761812534,0.6333333333333333,5.366666666666666,-3.466666666666667,8.666666666666666,3
2021,Mexico City Grand Prix,Mexico City,LEC,Ferrari,5.0,0,0,10.0,31,8.0,9.05588564712535,7.374690030847649,9.666666666666666,20.0,0,6.645234366442333,0.6451612903225806,5.258064516129032,-3.4193548387096775,9.05588564712535,0
2022,Hungarian Grand Prix,Budapest,LEC,Ferrari,6.0,0,0,8.0,32,3.0,8.761505252352132,7.577026772834621,9.333333333333334,22.0,0,6.5694183962140915,0.65625,5.34375,-3.21875,18.0,1
2023,Spanish Grand Prix,Barcelona,LEC,Ferrari,11.0,0,0,0.0,33,19.0,8.5714361989746,7.615954296604982,5.0,30.0,0,6.481325154439928,0.6666666666666666,5.2727272727272725,-3.212121212121212,12.0,2
2024,Saudi Arabian Grand Prix,Jeddah,LEC,Ferrari,3.0,0,1,16.0,34,2.0,8.739760953448966,7.111073965404385,7.333333333333333,18.0,0,6.3969271812217645,0.6764705882352942,5.676470588235294,-2.8823529411764706,4.5,2
2023,Canadian Grand Prix,Montréal,LEC,Ferrari,4.0,0,0,12.0,35,10.0,8.364694586313012,7.710372027252062,6.666666666666667,24.0,1,6.3718129288295975,0.6857142857142857,5.571428571428571,-2.8285714285714287,5.0,1
2022,Belgian Grand Prix,Spa-Francorchamps,LEC,Ferrari,6.0,0,0,8.0,36,15.0,8.093908484301643,7.98873110222141,6.0,28.0,1,6.322798255343734,0.6944444444444444,5.694444444444445,-2.5833333333333335,8.0,1
2021,Qatar Grand Prix,Lusail,LEC,Ferrari,8.0,0,0,4.0,37,13.0,7.975081834938863,7.989671249714242,4.333333333333333,36.0,1,6.245599051132525,0.7027027027027027,5.945945945945946,-2.27027027027027,7.975081834938863,0
2024,Australian Grand Prix,Melbourne,LEC,Ferrari,2.0,0,1,19.0,38,4.0,7.988303757228162,7.749432221536465,6.0,24.0,1,6.160720801707058,0.7105263157894737,6.131578947368421,-2.0789473684210527,10.5,2
2022,Dutch Grand Prix,Zandvoort,LEC,Ferrari,3.0,0,1,15.0,39,2.0,7.646301664842491,8.41603981122,5.333333333333333,31.0,2,6.159924461040249,0.717948717948718,6.076923076923077,-1.9743589743589745,5.0,1
2021,Saudi Arabian Grand Prix,Jeddah,LEC,Ferrari,7.0,0,0,6.0,40,4.0,7.394499397116942,8.787582791173861,4.333333333333333,38.0,2,6.132667884747663,0.725,5.975,-1.95,4.0,3
2023,British Grand Prix,Silverstone,LEC,Ferrari,9.0,0,0,2.0,41,4.0,7.389717398617336,8.620336342583672,4.0,40.0,2,6.057247221505742,0.7317073170731707,5.926829268292683,-1.975609756097561,4.0,1
2022,Italian Grand Prix,Monza,LEC,Ferrari,2.0,0,1,18.0,42,1.0,7.493520253455261,8.251093359590731,6.333333333333333,23.0,2,5.985318856322251,0.7380952380952381,5.880952380952381,-2.0476190476190474,7.493520253455261,0
2024,Japanese Grand Prix,Suzuka,LEC,Ferrari,4.0,0,0,12.0,43,8.0,7.213042342066454,8.770600268797276,6.0,26.0,3,5.982347602320887,0.7441860465116279,5.767441860465116,-2.0232558139534884,7.213042342066454,0
2023,Hungarian Grand Prix,Budapest,LEC,Ferrari,7.0,0,0,6.0,44,6.0,7.061259980304659,8.930664681002964,5.0,32.0,2,5.939930096897217,0.75,5.818181818181818,-1.8863636363636365,12.0,2
2021,Abu Dhabi Grand Prix,Yas Island,LEC,Ferrari,10.0,0,0,1.0,45,7.0,7.074929621112699,8.771132154085398,4.333333333333333,36.0,1,5.8729821378852485,0.7555555555555555,5.822222222222222,-1.8666666666666667,7.074929621112699,0
2022,Singapore Grand Prix,Marina Bay,LEC,Ferrari,2.0,0,1,18.0,46,1.0,7.236263737954622,8.376293658182451,7.0,19.0,1,5.817348699684402,0.7608695652173914,5.8478260869565215,-1.891304347826087,7.236263737954622,0
2024,Emilia Romagna Grand Prix,Imola,LEC,Ferrari,3.0,0,1,15.0,47,3.0,6.992171386519286,8.846029823009532,6.333333333333333,25.0,2,5.8143495336570075,0.7659574468085106,5.74468085106383,-1.872340425531915,4.0,1
2021,Pre-Season Test,Bahrain,LEC,Ferrari,4.0,0,0,12.0,48,4.0,6.815386498660783,9.133657951307928,5.0,34.0,2,5.790636548014879,0.7708333333333334,5.6875,-1.8333333333333333,6.815386498660783,0
2023,Dutch Grand Prix,Zandvoort,LEC,Ferrari,19.0,0,0,0.0,49,9.0,6.698993480672634,9.257879955375294,3.0,45.0,2,5.752033062643286,0.7755102040816326,5.653061224489796,-1.7959183673469388,4.0,2
2024,Monaco Grand Prix,Monaco,LEC,Ferrari,1.0,1,1,25.0,50,1.0,7.280493939789001,8.821308153559166,8.666666666666666,27.0,2,5.922768244112662,0.76,5.72,-1.96,5.0,2
2021,British Grand Prix,Silverstone,LEC,Ferrari,2.0,0,1,18.0,51,4.0,7.004904905032619,9.54594175198961,8.0,37.0,3,5.93738570581429,0.7647058823529411,5.627450980392157,-1.9215686274509804,6.5,2
